,index,Short_ticker,Name,Ticker,Date,Event Type,Adjusted Trading Date,trade_entry,trade_exit
18714,17391,WHR,Whirlpool Corp,WHR US,2023-07-24 16:05:00,ER,2023-07-25 00:00:00+00:00,2023-07-21 16:05:00,2023-07-24 16:05:00
18715,18345,WHR,Whirlpool Corp,WHR US,2023-10-25 16:05:00,ER,2023-10-26 00:00:00+00:00,2023-10-24 16:05:00,2023-10-25 16:05:00
18716,19206,WHR,Whirlpool Corp,WHR US,2024-01-29 16:05:00,ER,2024-01-30 00:00:00+00:00,2024-01-26 16:05:00,2024-01-29 16:05:00
18717,20077,WHR,Whirlpool Corp,WHR US,2024-04-24 07:00:00,ER,2024-04-23 00:00:00+00:00,2024-04-23 07:00:00,2024-04-24 07:00:00
18718,493,WING,Wingstop Inc,WING US,2018-02-22 16:05:00,ER,2018-02-23 00:00:00+00:00,2018-02-21 16:05:00,2018-02-22 16:05:00
18719,1147,WING,Wingstop Inc,WING US,2018-05-03 16:05:00,ER,2018-05-04 00:00:00+00:00,2018-05-02 16:05:00,2018-05-03 16:05:00
18720,1852,WING,Wingstop Inc,WING US,2018-08-02 16:05:00,ER,2018-08-03 00:00:00+00:00,2018-08-01 16:05:00,2018-08-02 16:05:00
18721,2369,WING,Wingstop Inc,WING US,2018-10-29 16:05:00,ER,2018-10-30 00:00:00+00:00,2018-10-26 16:05:00,2018-10-29 16:05:00
18722,3404,WING,Wingstop Inc,WING US,2019-02-27 14:33:00,ER,2019-02-26 00:00:00+00:00,2019-02-26 14:33:00,2019-02-27 14:33:00
18723,4587,WING,Wingstop Inc,WING US,2019-05-07 16:05:00,ER,2019-05-08 00:00:00+00:00,2019-05-06 16:05:00,2019-05-07 16:05:00
18724,4592,WING,Wingstop Inc,WING US,2019-05-07 16:05:00,ER,2019-05-08 00:00:00+00:00,2019-05-06 16:05:00,2019-05-07 16:05:00
18725,5750,WING,Wingstop Inc,WING US,2019-08-01 07:30:00,ER,2019-07-31 00:00:00+00:00,2019-07-31 07:30:00,2019-08-01 07:30:00
18726,6383,WING,Wingstop Inc,WING US,2019-10-30 07:30:00,ER,2019-10-29 00:00:00+00:00,2019-10-29 07:30:00,2019-10-30 07:30:00
18727,7310,WING,Wingstop Inc,WING US,2020-02-19 07:30:00,ER,2020-02-18 00:00:00+00:00,2020-02-18 07:30:00,2020-02-19 07:30:00
18728,8024,WING,Wingstop Inc,WING US,2020-05-06 07:30:00,ER,2020-05-05 00:00:00+00:00,2020-05-05 07:30:00,2020-05-06 07:30:00
18729,8576,WING,Wingstop Inc,WING US,2020-07-29 07:32:00,ER,2020-07-28 00:00:00+00:00,2020-07-28 07:32:00,2020-07-29 07:32:00
18730,9518,WING,Wingstop Inc,WING US,2020-11-02 07:30:00,ER,2020-10-30 00:00:00+00:00,2020-10-30 07:30:00,2020-11-02 07:30:00
18731,10581,WING,Wingstop Inc,WING US,2021-07-28 07:32:00,ER,2021-07-27 00:00:00+00:00,2021-07-27 07:32:00,2021-07-28 07:32:00
18732,11651,WING,Wingstop Inc,WING US,2021-11-03 07:32:00,ER,2021-11-02 00:00:00+00:00,2021-11-02 07:32:00,2021-11-03 07:32:00
18733,12547,WING,Wingstop Inc,WING US,2022-02-16 07:32:00,ER,2022-02-15 00:00:00+00:00,2022-02-15 07:32:00,2022-02-16 07:32:00
18734,13393,WING,Wingstop Inc,WING US,2022-05-04 07:31:00,ER,2022-05-03 00:00:00+00:00,2022-05-03 07:31:00,2022-05-04 07:31:00
18735,14099,WING,Wingstop Inc,WING US,2022-07-28 08:01:00,ER,2022-07-27 00:00:00+00:00,2022-07-27 08:01:00,2022-07-28 08:01:00
18736,14882,WING,Wingstop Inc,WING US,2022-10-26 08:00:00,ER,2022-10-25 00:00:00+00:00,2022-10-25 08:00:00,2022-10-26 08:00:00
18737,16096,WING,Wingstop Inc,WING US,2023-02-22 08:01:00,ER,2023-02-21 00:00:00+00:00,2023-02-21 08:01:00,2023-02-22 08:01:00
18738,16828,WING,Wingstop Inc,WING US,2023-05-03 08:01:00,ER,2023-05-02 00:00:00+00:00,2023-05-02 08:01:00,2023-05-03 08:01:00
18739,17701,WING,Wingstop Inc,WING US,2023-08-02 08:01:00,ER,2023-08-01 00:00:00+00:00,2023-08-01 08:01:00,2023-08-02 08:01:00
18740,18550,WING,Wingstop Inc,WING US,2023-11-01 08:01:00,ER,2023-10-31 00:00:00+00:00,2023-10-31 08:01:00,2023-11-01 08:01:00
18741,19609,WING,Wingstop Inc,WING US,2024-02-21 08:00:00,ER,2024-02-20 00:00:00+00:00,2024-02-20 08:00:00,2024-02-21 08:00:00
18742,417,WM,Waste Management Inc,WM US,2018-02-15 07:06:00,ER,2018-02-14 00:00:00+00:00,2018-02-14 07:06:00,2018-02-15 07:06:00
18743,781,WM,Waste Management Inc,WM US,2018-04-20 07:09:00,ER,2018-04-19 00:00:00+00:00,2018-04-19 07:09:00,2018-04-20 07:09:00
18744,1545,WM,Waste Management Inc,WM US,2018-07-25 07:16:00,ER,2018-07-24 00:00:00+00:00,2018-07-24 07:16:00,2018-07-25 07:16:00
18745,2313,WM,Waste Management Inc,WM US,2018-10-25 07:30:00,ER,2018-10-24 00:00:00+00:00,2018-10-24 07:30:00,2018-10-25 07:30:00
18746,3251,WM,Waste Management Inc,WM US,2019-02-14 07:07:00,ER,2019-02-13 00:00:00+00:00,2019-02-13 07:07:00,2019-02-14 07:07:00
18747,3902,WM,Waste Management Inc,WM US,2019-04-25 07:00:00,ER,2019-04-24 00:00:00+00:00,2019-04-24 07:00:00,2019-04-25 07:00:00
18748,3912,WM,Waste Management Inc,WM US,2019-04-25 07:00:00,ER,2019-04-24 00:00:00+00:00,2019-04-24 07:00:00,2019-04-25 07:00:00
18749,5444,WM,Waste Management Inc,WM US,2019-07-25 07:07:00,ER,2019-07-24 00:00:00+00:00,2019-07-24 07:07:00,2019-07-25 07:07:00
18750,5445,WM,Waste Management Inc,WM US,2019-07-25 07:07:00,ER,2019-07-24 00:00:00+00:00,2019-07-24 07:07:00,2019-07-25 07:07:00
18751,6211,WM,Waste Management Inc,WM US,2019-10-23 07:02:00,ER,2019-10-22 00:00:00+00:00,2019-10-22 07:02:00,2019-10-23 07:02:00
18752,7267,WM,Waste Management Inc,WM US,2020-02-13 07:30:00,ER,2020-02-12 00:00:00+00:00,2020-02-12 07:30:00,2020-02-13 07:30:00
18753,8019,WM,Waste Management Inc,WM US,2020-05-06 07:15:00,ER,2020-05-05 00:00:00+00:00,2020-05-05 07:15:00,2020-05-06 07:15:00
18754,8638,WM,Waste Management Inc,WM US,2020-07-30 07:13:00,ER,2020-07-29 00:00:00+00:00,2020-07-29 07:13:00,2020-07-30 07:13:00
18755,9517,WM,Waste Management Inc,WM US,2020-11-02 07:25:00,ER,2020-10-30 00:00:00+00:00,2020-10-30 07:25:00,2020-11-02 07:25:00
18756,10527,WM,Waste Management Inc,WM US,2021-07-27 07:12:00,ER,2021-07-26 00:00:00+00:00,2021-07-26 07:12:00,2021-07-27 07:12:00
18757,11374,WM,Waste Management Inc,WM US,2021-10-26 07:07:00,ER,2021-10-25 00:00:00+00:00,2021-10-25 07:07:00,2021-10-26 07:07:00
18758,12304,WM,Waste Management Inc,WM US,2022-02-02 07:11:00,ER,2022-02-01 00:00:00+00:00,2022-02-01 07:11:00,2022-02-02 07:11:00
18759,13098,WM,Waste Management Inc,WM US,2022-04-26 07:07:00,ER,2022-04-25 00:00:00+00:00,2022-04-25 07:07:00,2022-04-26 07:07:00
18760,14012,WM,Waste Management Inc,WM US,2022-07-27 07:07:00,ER,2022-07-26 00:00:00+00:00,2022-07-26 07:07:00,2022-07-27 07:07:00
18761,14878,WM,Waste Management Inc,WM US,2022-10-26 07:05:00,ER,2022-10-25 00:00:00+00:00,2022-10-25 07:05:00,2022-10-26 07:05:00
18762,15740,WM,Waste Management Inc,WM US,2023-01-31 19:08:00,ER,2023-02-01 00:00:00+00:00,2023-01-31 19:08:00,2023-02-01 19:08:00
18763,16630,WM,Waste Management Inc,WM US,2023-04-26 18:00:00,ER,2023-04-27 00:00:00+00:00,2023-04-26 18:00:00,2023-04-27 18:00:00
18764,17442,WM,Waste Management Inc,WM US,2023-07-25 17:04:00,ER,2023-07-26 00:00:00+00:00,2023-07-25 17:04:00,2023-07-26 17:04:00
18765,18315,WM,Waste Management Inc,WM US,2023-10-24 17:00:00,ER,2023-10-25 00:00:00+00:00,2023-10-24 17:00:00,2023-10-25 17:00:00
18766,19462,WM,Waste Management Inc,WM US,2024-02-12 18:05:00,ER,2024-02-13 00:00:00+00:00,2024-02-12 18:05:00,2024-02-13 18:05:00
18767,20102,WM,Waste Management Inc,WM US,2024-04-24 17:00:00,ER,2024-04-25 00:00:00+00:00,2024-04-24 17:00:00,2024-04-25 17:00:00
18768,397,WMB,Williams Cos Inc/The,WMB US,2018-02-14 16:15:00,ER,2018-02-15 00:00:00+00:00,2018-02-13 16:15:00,2018-02-14 16:15:00
18769,1092,WMB,Williams Cos Inc/The,WMB US,2018-05-02 16:15:00,ER,2018-05-03 00:00:00+00:00,2018-05-01 16:15:00,2018-05-02 16:15:00
18770,1772,WMB,Williams Cos Inc/The,WMB US,2018-08-01 16:15:00,ER,2018-08-02 00:00:00+00:00,2018-07-31 16:15:00,2018-08-01 16:15:00
18771,2463,WMB,Williams Cos Inc/The,WMB US,2018-10-31 16:15:00,ER,2018-11-01 00:00:00+00:00,2018-10-30 16:15:00,2018-10-31 16:15:00
18772,3219,WMB,Williams Cos Inc/The,WMB US,2019-02-13 16:15:00,ER,2019-02-14 00:00:00+00:00,2019-02-12 16:15:00,2019-02-13 16:15:00
18773,4265,WMB,Williams Cos Inc/The,WMB US,2019-05-01 16:15:00,ER,2019-05-02 00:00:00+00:00,2019-04-30 16:15:00,2019-05-01 16:15:00
18774,4275,WMB,Williams Cos Inc/The,WMB US,2019-05-01 16:15:00,ER,2019-05-02 00:00:00+00:00,2019-04-30 16:15:00,2019-05-01 16:15:00
18775,5691,WMB,Williams Cos Inc/The,WMB US,2019-07-31 16:15:00,ER,2019-08-01 00:00:00+00:00,2019-07-30 16:15:00,2019-07-31 16:15:00
18776,6412,WMB,Williams Cos Inc/The,WMB US,2019-10-30 16:15:00,ER,2019-10-31 00:00:00+00:00,2019-10-29 16:15:00,2019-10-30 16:15:00
18777,7320,WMB,Williams Cos Inc/The,WMB US,2020-02-19 16:15:00,ER,2020-02-20 00:00:00+00:00,2020-02-18 16:15:00,2020-02-19 16:15:00
18778,7942,WMB,Williams Cos Inc/The,WMB US,2020-05-04 16:30:00,ER,2020-05-05 00:00:00+00:00,2020-05-01 16:30:00,2020-05-04 16:30:00
18779,8752,WMB,Williams Cos Inc/The,WMB US,2020-08-03 16:30:00,ER,2020-08-04 00:00:00+00:00,2020-07-31 16:30:00,2020-08-03 16:30:00
18780,9537,WMB,Williams Cos Inc/The,WMB US,2020-11-02 16:15:00,ER,2020-11-03 00:00:00+00:00,2020-10-30 16:15:00,2020-11-02 16:15:00
18781,10725,WMB,Williams Cos Inc/The,WMB US,2021-08-02 16:15:00,ER,2021-08-03 00:00:00+00:00,2021-07-30 16:15:00,2021-08-02 16:15:00
18782,11561,WMB,Williams Cos Inc/The,WMB US,2021-11-01 16:15:00,ER,2021-11-02 00:00:00+00:00,2021-10-29 16:15:00,2021-11-01 16:15:00
18783,12608,WMB,Williams Cos Inc/The,WMB US,2022-02-21 16:15:00,ER,2022-02-23 00:00:00+00:00,2022-02-18 16:15:00,2022-02-22 16:15:00
18784,13295,WMB,Williams Cos Inc/The,WMB US,2022-05-02 16:15:00,ER,2022-05-03 00:00:00+00:00,2022-04-29 16:15:00,2022-05-02 16:15:00
18785,14163,WMB,Williams Cos Inc/The,WMB US,2022-08-01 16:15:00,ER,2022-08-02 00:00:00+00:00,2022-07-29 16:15:00,2022-08-01 16:15:00
18786,15019,WMB,Williams Cos Inc/The,WMB US,2022-10-31 16:15:00,ER,2022-11-01 00:00:00+00:00,2022-10-28 16:15:00,2022-10-31 16:15:00
18787,16054,WMB,Williams Cos Inc/The,WMB US,2023-02-20 16:15:00,ER,2023-02-22 00:00:00+00:00,2023-02-17 16:15:00,2023-02-21 16:15:00
18788,16859,WMB,Williams Cos Inc/The,WMB US,2023-05-03 16:15:00,ER,2023-05-04 00:00:00+00:00,2023-05-02 16:15:00,2023-05-03 16:15:00
18789,17742,WMB,Williams Cos Inc/The,WMB US,2023-08-02 16:15:00,ER,2023-08-03 00:00:00+00:00,2023-08-01 16:15:00,2023-08-02 16:15:00
18790,18596,WMB,Williams Cos Inc/The,WMB US,2023-11-01 16:15:00,ER,2023-11-02 00:00:00+00:00,2023-10-31 16:15:00,2023-11-01 16:15:00
18791,19505,WMB,Williams Cos Inc/The,WMB US,2024-02-14 07:00:00,ER,2024-02-13 00:00:00+00:00,2024-02-13 07:00:00,2024-02-14 07:00:00
18792,243,WMG,Warner Music Group Corp,WMG US,2018-02-02 07:35:00,ER,2018-02-01 00:00:00+00:00,2018-02-01 07:35:00,2018-02-02 07:35:00
18793,1189,WMG,Warner Music Group Corp,WMG US,2018-05-07 07:50:00,ER,2018-05-04 00:00:00+00:00,2018-05-04 07:50:00,2018-05-07 07:50:00
18794,1919,WMG,Warner Music Group Corp,WMG US,2018-08-07 07:30:00,ER,2018-08-06 00:00:00+00:00,2018-08-06 07:30:00,2018-08-07 07:30:00
18795,2835,WMG,Warner Music Group Corp,WMG US,2018-12-20 07:52:00,ER,2018-12-19 00:00:00+00:00,2018-12-19 07:52:00,2018-12-20 07:52:00
18796,3093,WMG,Warner Music Group Corp,WMG US,2019-02-05 07:50:00,ER,2019-02-04 00:00:00+00:00,2019-02-04 07:50:00,2019-02-05 07:50:00
18797,4564,WMG,Warner Music Group Corp,WMG US,2019-05-07 07:49:00,ER,2019-05-06 00:00:00+00:00,2019-05-06 07:49:00,2019-05-07 07:49:00
18798,4565,WMG,Warner Music Group Corp,WMG US,2019-05-07 07:49:00,ER,2019-05-06 00:00:00+00:00,2019-05-06 07:49:00,2019-05-07 07:49:00
18799,5852,WMG,Warner Music Group Corp,WMG US,2019-08-06 07:32:00,ER,2019-08-05 00:00:00+00:00,2019-08-05 07:32:00,2019-08-06 07:32:00
18800,6790,WMG,Warner Music Group Corp,WMG US,2019-11-27 06:00:00,ER,2019-11-26 00:00:00+00:00,2019-11-26 06:00:00,2019-11-27 06:00:00
18801,6792,WMG,Warner Music Group Corp,WMG US,2019-11-27 07:30:00,ER,2019-11-26 00:00:00+00:00,2019-11-26 07:30:00,2019-11-27 07:30:00
18802,7068,WMG,Warner Music Group Corp,WMG US,2020-01-31 07:39:00,ER,2020-01-30 00:00:00+00:00,2020-01-30 07:39:00,2020-01-31 07:39:00
18803,8120,WMG,Warner Music Group Corp,WMG US,2020-05-07 07:30:00,ER,2020-05-06 00:00:00+00:00,2020-05-06 07:30:00,2020-05-07 07:30:00
18804,8776,WMG,Warner Music Group Corp,WMG US,2020-08-04 07:30:00,ER,2020-08-03 00:00:00+00:00,2020-08-03 07:30:00,2020-08-04 07:30:00
18805,9853,WMG,Warner Music Group Corp,WMG US,2020-11-23 07:30:00,ER,2020-11-20 00:00:00+00:00,2020-11-20 07:30:00,2020-11-23 07:30:00
18806,10120,WMG,Warner Music Group Corp,WMG US,2021-02-01 16:01:00,ER,2021-02-02 00:00:00+00:00,2021-01-29 16:01:00,2021-02-01 16:01:00
18807,10760,WMG,Warner Music Group Corp,WMG US,2021-08-03 07:30:00,ER,2021-08-02 00:00:00+00:00,2021-08-02 07:30:00,2021-08-03 07:30:00
18808,11957,WMG,Warner Music Group Corp,WMG US,2021-11-15 07:30:00,ER,2021-11-12 00:00:00+00:00,2021-11-12 07:30:00,2021-11-15 07:30:00
18809,12407,WMG,Warner Music Group Corp,WMG US,2022-02-08 07:30:00,ER,2022-02-07 00:00:00+00:00,2022-02-07 07:30:00,2022-02-08 07:30:00
18810,13622,WMG,Warner Music Group Corp,WMG US,2022-05-10 07:30:00,ER,2022-05-09 00:00:00+00:00,2022-05-09 07:30:00,2022-05-10 07:30:00
18811,14497,WMG,Warner Music Group Corp,WMG US,2022-08-09 07:24:00,ER,2022-08-08 00:00:00+00:00,2022-08-08 07:24:00,2022-08-09 07:24:00
18812,15461,WMG,Warner Music Group Corp,WMG US,2022-11-22 07:30:00,ER,2022-11-21 00:00:00+00:00,2022-11-21 07:30:00,2022-11-22 07:30:00
18813,15927,WMG,Warner Music Group Corp,WMG US,2023-02-09 07:30:00,ER,2023-02-08 00:00:00+00:00,2023-02-08 07:30:00,2023-02-09 07:30:00
18814,17059,WMG,Warner Music Group Corp,WMG US,2023-05-09 07:20:00,ER,2023-05-08 00:00:00+00:00,2023-05-08 07:20:00,2023-05-09 07:20:00
18815,17945,WMG,Warner Music Group Corp,WMG US,2023-08-08 07:30:00,ER,2023-08-07 00:00:00+00:00,2023-08-07 07:30:00,2023-08-08 07:30:00
18816,18963,WMG,Warner Music Group Corp,WMG US,2023-11-16 07:30:00,ER,2023-11-15 00:00:00+00:00,2023-11-15 07:30:00,2023-11-16 07:30:00
18817,19402,WMG,Warner Music Group Corp,WMG US,2024-02-07 16:40:00,ER,2024-02-08 00:00:00+00:00,2024-02-06 16:40:00,2024-02-07 16:40:00
18818,321,WMS,Advanced Drainage Systems Inc,WMS US,2018-02-08 06:40:00,ER,2018-02-07 00:00:00+00:00,2018-02-07 06:40:00,2018-02-08 06:40:00
18819,1349,WMS,Advanced Drainage Systems Inc,WMS US,2018-05-29 06:40:00,ER,2018-05-25 00:00:00+00:00,2018-05-25 06:40:00,2018-05-29 06:40:00
18820,1985,WMS,Advanced Drainage Systems Inc,WMS US,2018-08-09 06:40:00,ER,2018-08-08 00:00:00+00:00,2018-08-08 06:40:00,2018-08-09 06:40:00
18821,2681,WMS,Advanced Drainage Systems Inc,WMS US,2018-11-08 06:30:00,ER,2018-11-07 00:00:00+00:00,2018-11-07 06:30:00,2018-11-08 06:30:00
18822,3142,WMS,Advanced Drainage Systems Inc,WMS US,2019-02-07 06:40:00,ER,2019-02-06 00:00:00+00:00,2019-02-06 06:40:00,2019-02-07 06:40:00
18823,4932,WMS,Advanced Drainage Systems Inc,WMS US,2019-05-23 06:40:00,ER,2019-05-22 00:00:00+00:00,2019-05-22 06:40:00,2019-05-23 06:40:00
18824,4933,WMS,Advanced Drainage Systems Inc,WMS US,2019-05-23 06:40:00,ER,2019-05-22 00:00:00+00:00,2019-05-22 06:40:00,2019-05-23 06:40:00
18825,5729,WMS,Advanced Drainage Systems Inc,WMS US,2019-08-01 06:40:00,ER,2019-07-31 00:00:00+00:00,2019-07-31 06:40:00,2019-08-01 06:40:00
18826,6649,WMS,Advanced Drainage Systems Inc,WMS US,2019-11-07 06:40:00,ER,2019-11-06 00:00:00+00:00,2019-11-06 06:40:00,2019-11-07 06:40:00
18827,7149,WMS,Advanced Drainage Systems Inc,WMS US,2020-02-06 06:40:00,ER,2020-02-05 00:00:00+00:00,2020-02-05 06:40:00,2020-02-06 06:40:00
18828,8269,WMS,Advanced Drainage Systems Inc,WMS US,2020-05-21 06:40:00,ER,2020-05-20 00:00:00+00:00,2020-05-20 06:40:00,2020-05-21 06:40:00
18829,8895,WMS,Advanced Drainage Systems Inc,WMS US,2020-08-06 06:55:00,ER,2020-08-05 00:00:00+00:00,2020-08-05 06:55:00,2020-08-06 06:55:00
18830,9632,WMS,Advanced Drainage Systems Inc,WMS US,2020-11-05 06:40:00,ER,2020-11-04 00:00:00+00:00,2020-11-04 06:40:00,2020-11-05 06:40:00
18831,10251,WMS,Advanced Drainage Systems Inc,WMS US,2021-05-20 06:40:00,ER,2021-05-19 00:00:00+00:00,2021-05-19 06:40:00,2021-05-20 06:40:00
18832,10891,WMS,Advanced Drainage Systems Inc,WMS US,2021-08-05 06:40:00,ER,2021-08-04 00:00:00+00:00,2021-08-04 06:40:00,2021-08-05 06:40:00
18833,11722,WMS,Advanced Drainage Systems Inc,WMS US,2021-11-04 06:45:00,ER,2021-11-03 00:00:00+00:00,2021-11-03 06:45:00,2021-11-04 06:45:00
18834,12331,WMS,Advanced Drainage Systems Inc,WMS US,2022-02-03 06:40:00,ER,2022-02-02 00:00:00+00:00,2022-02-02 06:40:00,2022-02-03 06:40:00
18835,13730,WMS,Advanced Drainage Systems Inc,WMS US,2022-05-19 06:45:00,ER,2022-05-18 00:00:00+00:00,2022-05-18 06:45:00,2022-05-19 06:45:00
18836,14322,WMS,Advanced Drainage Systems Inc,WMS US,2022-08-04 06:40:00,ER,2022-08-03 00:00:00+00:00,2022-08-03 06:40:00,2022-08-04 06:40:00
18837,15149,WMS,Advanced Drainage Systems Inc,WMS US,2022-11-03 06:40:00,ER,2022-11-02 00:00:00+00:00,2022-11-02 06:40:00,2022-11-03 06:40:00
18838,15774,WMS,Advanced Drainage Systems Inc,WMS US,2023-02-02 06:40:00,ER,2023-02-01 00:00:00+00:00,2023-02-01 06:40:00,2023-02-02 06:40:00
18839,17193,WMS,Advanced Drainage Systems Inc,WMS US,2023-05-18 06:40:00,ER,2023-05-17 00:00:00+00:00,2023-05-17 06:40:00,2023-05-18 06:40:00
18840,17785,WMS,Advanced Drainage Systems Inc,WMS US,2023-08-03 06:40:00,ER,2023-08-02 00:00:00+00:00,2023-08-02 06:40:00,2023-08-03 06:40:00
18841,18634,WMS,Advanced Drainage Systems Inc,WMS US,2023-11-02 06:40:00,ER,2023-11-01 00:00:00+00:00,2023-11-01 06:40:00,2023-11-02 06:40:00
18842,19412,WMS,Advanced Drainage Systems Inc,WMS US,2024-02-08 06:40:00,ER,2024-02-07 00:00:00+00:00,2024-02-07 06:40:00,2024-02-08 06:40:00
18843,440,WMT,Walmart Inc,WMT US,2018-02-20 06:30:00,ER,2018-02-16 00:00:00+00:00,2018-02-16 06:30:00,2018-02-20 06:30:00
18844,441,WMT,Walmart Inc,WMT US,2018-02-20 06:35:00,ER,2018-02-16 00:00:00+00:00,2018-02-16 06:35:00,2018-02-20 06:35:00
18845,1311,WMT,Walmart Inc,WMT US,2018-05-17 07:02:00,ER,2018-05-16 00:00:00+00:00,2018-05-16 07:02:00,2018-05-17 07:02:00
18846,2030,WMT,Walmart Inc,WMT US,2018-08-16 07:01:00,ER,2018-08-15 00:00:00+00:00,2018-08-15 07:01:00,2018-08-16 07:01:00
18847,2744,WMT,Walmart Inc,WMT US,2018-11-15 07:06:00,ER,2018-11-14 00:00:00+00:00,2018-11-14 07:06:00,2018-11-15 07:06:00
18848,3276,WMT,Walmart Inc,WMT US,2019-02-19 07:01:00,ER,2019-02-15 00:00:00+00:00,2019-02-15 07:01:00,2019-02-19 07:01:00
18849,4882,WMT,Walmart Inc,WMT US,2019-05-16 07:02:00,ER,2019-05-15 00:00:00+00:00,2019-05-15 07:02:00,2019-05-16 07:02:00
18850,4883,WMT,Walmart Inc,WMT US,2019-05-16 07:02:00,ER,2019-05-15 00:00:00+00:00,2019-05-15 07:02:00,2019-05-16 07:02:00
18851,5997,WMT,Walmart Inc,WMT US,2019-08-15 07:03:00,ER,2019-08-14 00:00:00+00:00,2019-08-14 07:03:00,2019-08-15 07:03:00
18852,6743,WMT,Walmart Inc,WMT US,2019-11-14 07:02:00,ER,2019-11-13 00:00:00+00:00,2019-11-13 07:02:00,2019-11-14 07:02:00
18853,7291,WMT,Walmart Inc,WMT US,2020-02-18 06:00:00,ER,2020-02-14 00:00:00+00:00,2020-02-14 06:00:00,2020-02-18 06:00:00
18854,8255,WMT,Walmart Inc,WMT US,2020-05-19 06:59:00,ER,2020-05-18 00:00:00+00:00,2020-05-18 06:59:00,2020-05-19 06:59:00
18855,9036,WMT,Walmart Inc,WMT US,2020-08-18 06:59:00,ER,2020-08-17 00:00:00+00:00,2020-08-17 06:59:00,2020-08-18 06:59:00
18856,9833,WMT,Walmart Inc,WMT US,2020-11-17 07:00:00,ER,2020-11-16 00:00:00+00:00,2020-11-16 07:00:00,2020-11-17 07:00:00
18857,10234,WMT,Walmart Inc,WMT US,2021-05-18 06:59:00,ER,2021-05-17 00:00:00+00:00,2021-05-17 06:59:00,2021-05-18 06:59:00
18858,11106,WMT,Walmart Inc,WMT US,2021-08-17 06:59:00,ER,2021-08-16 00:00:00+00:00,2021-08-16 06:59:00,2021-08-17 06:59:00
18859,11974,WMT,Walmart Inc,WMT US,2021-11-16 07:02:00,ER,2021-11-15 00:00:00+00:00,2021-11-15 07:02:00,2021-11-16 07:02:00
18860,12585,WMT,Walmart Inc,WMT US,2022-02-17 07:02:00,ER,2022-02-16 00:00:00+00:00,2022-02-16 07:02:00,2022-02-17 07:02:00
18861,13717,WMT,Walmart Inc,WMT US,2022-05-17 07:02:00,ER,2022-05-16 00:00:00+00:00,2022-05-16 07:02:00,2022-05-17 07:02:00
18862,14588,WMT,Walmart Inc,WMT US,2022-08-16 07:00:00,ER,2022-08-15 00:00:00+00:00,2022-08-15 07:00:00,2022-08-16 07:00:00
18863,15431,WMT,Walmart Inc,WMT US,2022-11-15 07:08:00,ER,2022-11-14 00:00:00+00:00,2022-11-14 07:08:00,2022-11-15 07:08:00
18864,16063,WMT,Walmart Inc,WMT US,2023-02-21 07:01:00,ER,2023-02-17 00:00:00+00:00,2023-02-17 07:01:00,2023-02-21 07:01:00
18865,17194,WMT,Walmart Inc,WMT US,2023-05-18 07:01:00,ER,2023-05-17 00:00:00+00:00,2023-05-17 07:01:00,2023-05-18 07:01:00
18866,18076,WMT,Walmart Inc,WMT US,2023-08-17 07:00:00,ER,2023-08-16 00:00:00+00:00,2023-08-16 07:00:00,2023-08-17 07:00:00
18867,18962,WMT,Walmart Inc,WMT US,2023-11-16 07:10:00,ER,2023-11-15 00:00:00+00:00,2023-11-15 07:10:00,2023-11-16 07:10:00
18868,19579,WMT,Walmart Inc,WMT US,2024-02-20 07:01:00,ER,2024-02-16 00:00:00+00:00,2024-02-16 07:01:00,2024-02-20 07:01:00
18869,61,WOLF,Wolfspeed Inc,WOLF US,2018-01-23 16:01:00,ER,2018-01-24 00:00:00+00:00,2018-01-22 16:01:00,2018-01-23 16:01:00
18870,819,WOLF,Wolfspeed Inc,WOLF US,2018-04-24 16:01:00,ER,2018-04-25 00:00:00+00:00,2018-04-23 16:01:00,2018-04-24 16:01:00
18871,2020,WOLF,Wolfspeed Inc,WOLF US,2018-08-14 16:01:00,ER,2018-08-15 00:00:00+00:00,2018-08-13 16:01:00,2018-08-14 16:01:00
18872,2154,WOLF,Wolfspeed Inc,WOLF US,2018-10-16 16:01:00,ER,2018-10-17 00:00:00+00:00,2018-10-15 16:01:00,2018-10-16 16:01:00
18873,2997,WOLF,Wolfspeed Inc,WOLF US,2019-01-30 16:01:00,ER,2019-01-31 00:00:00+00:00,2019-01-29 16:01:00,2019-01-30 16:01:00
18874,4234,WOLF,Wolfspeed Inc,WOLF US,2019-05-01 16:01:00,ER,2019-05-02 00:00:00+00:00,2019-04-30 16:01:00,2019-05-01 16:01:00
18875,4237,WOLF,Wolfspeed Inc,WOLF US,2019-05-01 16:01:00,ER,2019-05-02 00:00:00+00:00,2019-04-30 16:01:00,2019-05-01 16:01:00
18876,6008,WOLF,Wolfspeed Inc,WOLF US,2019-08-20 16:01:00,ER,2019-08-21 00:00:00+00:00,2019-08-19 16:01:00,2019-08-20 16:01:00
18877,6392,WOLF,Wolfspeed Inc,WOLF US,2019-10-30 16:01:00,ER,2019-10-31 00:00:00+00:00,2019-10-29 16:01:00,2019-10-30 16:01:00
18878,6989,WOLF,Wolfspeed Inc,WOLF US,2020-01-29 16:01:00,ER,2020-01-30 00:00:00+00:00,2020-01-28 16:01:00,2020-01-29 16:01:00
